Date,Mkt-RF,SMB,HML,RF
2012-02-28,0.07194270097020404,0.010069681931277939,-0.01677608028770237,0.0
2012-02-29,0.062223013267106456,0.0006675719903702549,-0.0077611304948743565,0.0
2012-03-01,0.05613637675559757,-0.007193678823794331,-0.009048594842969734,0.0
2012-03-02,0.04594383585963751,-0.01822927882885724,-0.0075590396693697125,0.0
2012-03-05,0.041447626228330425,-0.016074554580476817,-0.011207357158911165,0.0
2012-03-06,0.02437130042334669,-0.01617324319084993,-0.01634086528867731,0.0
2012-03-07,0.03256627082673356,-0.021247533148603972,-0.010419963594989725,0.0
2012-03-08,0.034203478272301385,-0.018803340593286418,-0.00493338073185694,0.0
2012-03-09,0.04543916639758123,-0.012145849789090179,0.0011639636956022644,0.0
2012-03-12,0.04460289869123383,-0.02214100139324786,0.0017654439982129756,0.0
2012-03-13,0.06734127054558214,-0.017033662308520006,0.01442439956373056,0.0
2012-03-14,0.06541909517091278,-0.02273771909552423,0.012294321332469991,0.0
2012-03-15,0.060887639078692435,-0.03066486392035027,0.013605322147106767,0.0
2012-03-16,0.059722643168752705,-0.03713417900326057,0.017253936445406532,0.0
2012-03-19,0.04751674149019944,-0.037612835704889484,0.012997643824296152,0.0
2012-03-20,0.04395340289983768,-0.04137555243747195,0.01817480384384093,0.0
2012-03-21,0.04124345996100022,-0.03589659991455374,0.01491370948661902,0.0
2012-03-22,0.030960856216746956,-0.03580005441083996,0.005720284485296935,0.0
2012-03-23,0.03343145637143502,-0.026897365230369858,0.012479564158334885,0.0
2012-03-26,0.05633875313735088,-0.01632335531437028,0.010858786466835755,0.0
2012-03-27,0.04532976365055961,-0.025514767302486547,0.008026682602410042,0.0
2012-03-28,0.040830796596513515,-0.021992885124280426,0.01672703333542953,0.0
2012-03-29,0.044387404343677606,-0.019442671004656548,0.013070107248900027,0.0
2012-03-30,0.03417763313502513,-0.0329803615817674,0.009334076752716447,0.0
2012-04-02,0.04047603924736901,-0.026481182549364792,0.0049155413455808095,0.0
2012-04-03,0.03745714928857224,-0.022855231648854037,-0.0004969301517921617,0.0
2012-04-04,0.029958211958105663,-0.024718888605155104,0.0057411602781042344,0.0
2012-04-05,0.023915298821119948,-0.034576069873711965,0.001817592682740978,0.0
2012-04-09,0.010010907344367794,-0.034479081333413875,0.007463907617345706,0.0
2012-04-10,-0.010060210147296812,-0.03631761585482746,0.004653407526353688,0.0
2012-04-11,-0.0044333086692749345,-0.02283886244406274,0.008475294550680506,0.0
2012-04-12,0.015488035883245174,-0.012176768803323077,0.009784218155828136,0.0
2012-04-13,-0.0035826356968354524,-0.011285678387289182,0.0016098705973010803,0.0
2012-04-16,0.00012114594664634365,0.0027315373115239035,0.010429329133679173,0.0
2012-04-17,0.01970183103295126,-0.001261023060013187,0.005492049803050045,0.0
2012-04-18,0.03203609794623872,-0.00316452798145563,0.0045838373935533,0.0
2012-04-19,0.01800941685312004,-0.0063448604943761025,0.004283303736574836,0.0
2012-04-20,0.008339989325871804,-0.004562697031731493,0.005793504193321516,0.0
2012-04-23,-0.006109304978329887,-0.018966447897278256,0.005693085512790992,0.0
2012-04-24,-0.002528792117249316,-0.014345887024562864,0.015555781638104128,0.0
2012-04-25,-0.0066416716313937064,-0.011194315120564631,-0.004057309123451869,0.0
2012-04-26,0.003115681899740245,-0.005124359723800426,-0.0026601951282343027,0.0
2012-04-27,-7.292461866547465e-05,-0.0009571335453223824,-0.010201516904202408,0.0
2012-04-30,-0.00556922575258249,-0.003862492864133737,-0.013850270901865492,0.0
2012-05-01,-0.004875966573244677,-0.017635805655528004,-0.00941082134109966,0.0
2012-05-02,-0.0024783180638338455,-0.004189596876255793,-0.01899079644876797,0.0
2012-05-03,-0.010666183721367822,-0.013323650424349867,-0.014853595269015757,0.0
2012-05-04,-0.019437227025067286,-0.014607999332378796,-0.008619117770467158,0.0
2012-05-07,-0.022855864046097473,-0.018723598380513285,-0.0076312930572055016,0.0
2012-05-08,-0.04077097585363074,-0.020090958749048312,-0.002360670603255225,0.0
2012-05-09,-0.0438497450384535,-0.01517469825712101,-0.0013596277280828527,0.0
2012-05-10,-0.03606444440999704,-0.014288089502926211,-0.0007634245207562351,0.0
2012-05-11,-0.037319568831338266,-0.011330066364493645,-0.008778959067867489,0.0
2012-05-14,-0.050951461654029646,-0.0048577584093815775,-0.009968900293476347,0.0
2012-05-15,-0.06310063913211132,-0.0033703995389292446,-0.012739048269071648,0.0
2012-05-16,-0.0640407348183122,-0.002071012836894036,-0.014323101139879285,0.0
2012-05-17,-0.0690569994613125,-0.0011677280250195826,-0.010181601564836837,0.0
2012-05-18,-0.07622741168912878,-0.0014676776562432096,-0.005311035033071191,0.0
2012-05-21,-0.04910988454972667,0.00956582866799704,-0.01546498563621635,0.0
2012-05-22,-0.03118684111026661,0.004497218221827674,-0.0129074963392377,0.0
2012-05-23,-0.03685466226787625,0.0018057996555886178,-0.017829668991380596,0.0
2012-05-24,-0.04900791574083663,0.0009047150866400337,-0.01890693229191848,0.0
2012-05-25,-0.03851088919053315,0.004713485282243074,-0.012877040389631968,0.0
2012-05-29,-0.026673919855174717,0.004813806149470398,-0.021101433229075452,0.0
2012-05-30,-0.05561970776297757,0.0014999089275103622,-0.022180487666842816,0.0
2012-05-31,-0.053722790433988934,0.008143023901301037,-0.01255453968003726,0.0
2012-06-01,-0.0730423392162378,0.0030004659678177863,-0.014426007385381856,0.0
2012-06-04,-0.074523841820627,-0.0009899874476101253,-0.019260154095904123,0.0
2012-06-05,-0.05929389595659501,0.007047100344444513,-0.01906429990800512,0.0
2012-06-06,-0.0402527812770843,0.004837342095135016,-0.02518846491700302,0.0
2012-06-07,-0.05482307619854822,-0.003869913757681404,-0.013473400013460687,0.0
2012-06-08,-0.053884935331251556,-0.001677989183033385,-0.012387569255020572,0.0
2012-06-11,-0.07047848305239773,-0.01704594147984821,-0.010902437780216111,0.0
2012-06-12,-0.055065856150945065,-0.010323536171654272,-0.009814430461774278,0.0
2012-06-13,-0.06682110774142384,-0.006829620876718536,-0.01119502980183364,0.0
2012-06-14,-0.05569959665692,-0.012055795429293406,-0.001339830763313469,0.0
2012-06-15,-0.0367335308247367,-0.0049976309571140316,-0.0017392548885955025,0.0
2012-06-18,-0.01881548204865685,-0.0012067657050955885,-0.012202159483993549,0.0
2012-06-19,-0.008517163937412421,0.004278917127560475,-0.013972054081772559,0.0
2012-06-20,-0.005829139379355407,-0.00012537594067572823,-0.015446378163588093,0.0
2012-06-21,-0.022235259437896997,-0.003619346771553987,-0.011301304775744338,0.0
2012-06-22,-0.017360572327706034,0.0021561956916929903,-0.015037437474483632,0.0
2012-06-25,-0.03056623708631459,0.00045711766967654045,-0.007172073839639063,0.0
2012-06-26,-0.01428806546546966,-4.341120648389309e-05,-0.005282677746184896,0.0
2012-06-27,-1.9617679686414117e-05,-0.0012372704309911947,0.0014956345008596817,0.0
2012-06-28,0.001989181802676533,0.00226400115704127,0.009040047175384048,0.0
2012-06-29,0.04467253552119248,0.01072362496101966,-0.0009116329073379671,0.0
2012-07-02,0.05657253516977059,0.019427162734790324,-0.002209539250118471,0.0
2012-07-03,0.04690971229920444,0.019427162734790393,0.009594453056022599,0.0
2012-07-05,0.043140837334927164,0.03465324206517177,-0.002377817986694572,0.0
2012-07-06,0.030135391028636955,0.02559359178639228,0.0038216984295452614,0.0
2012-07-09,0.02612428078002301,0.02354178906200219,-0.00018637383409832701,0.0
2012-07-10,0.019135453547146387,0.017415242040481737,0.004519338205737219,0.0
2012-07-11,0.006741379908002606,0.011625239165450997,0.012557100463834627,0.0
2012-07-12,0.016652464232682927,0.016899932079980577,0.008493869723610577,0.0
2012-07-13,0.035503893107399404,0.011315916877864008,0.008794822833047531,0.0
2012-07-16,0.05984992919791227,0.012942643998608352,0.006173529069939588,0.0
2012-07-17,0.06748466605656647,0.005861958450385506,0.015080406703794713,0.0
2012-07-18,0.06780274849579683,0.005962303817349931,0.005048165487494762,0.0
2012-07-19,0.04640912423449506,0.0018395074902296828,-0.007279409737371686,0.0
2012-07-20,0.036353541058668074,0.0029467349173765557,-0.008567242056842174,0.0
2012-07-23,0.0171370698461773,-0.0058615797206203555,-0.007179929851824151,0.0
2012-07-24,0.021470141854853568,-0.002953569413166071,-0.0032046743156954795,0.0
2012-07-25,0.009655985409913005,-0.0014596430862455886,-0.004299944376880981,0.0
2012-07-26,0.03305827067085026,-0.005173181452494387,-0.003604831143674313,0.0
2012-07-27,0.042464581132223796,-0.0015985966169109426,-0.006087873330816467,0.0
2012-07-30,0.030087441552144087,-0.0064863645023909705,-0.0035029263173727647,0.0
2012-07-31,0.023097525772726276,-0.008074081059318883,0.0072531704125819605,0.0
2012-08-01,0.007005676272492549,-0.030436498737294263,0.008056723001662689,0.0
2012-08-02,0.0014593802385462337,-0.026651037074540758,0.002924358733609817,0.0
2012-08-03,0.045005547273678524,-0.019532063595574724,0.006228062450739921,0.0
2012-08-06,0.040339881073925186,-0.020214026587906817,0.004620990280724775,0.0
2012-08-07,0.0643469109614701,-0.017864889388916616,0.008247780859355425,0.0
2012-08-08,0.05979389492771121,-0.01914307103251901,0.014295453242796591,0.0
2012-08-09,0.051392833533119735,-0.01943618496686522,0.009954385810783202,0.0
2012-08-10,0.05571391474551518,-0.024721188062162957,0.006329786280408495,0.0
2012-08-13,0.02802137032166882,-0.029580090074607344,0.012708574542373006,0.0
2012-08-14,0.02433266611240134,-0.040755381403044355,0.013012569511717401,0.0
2012-08-15,0.019351294472910487,-0.03999294156710033,0.01169657436795294,0.0
2012-08-16,0.030706974288897466,-0.041138420805560606,0.018634388714163168,0.0
2012-08-17,0.04382373812693399,-0.03160948120103849,0.01579329270021802,0.0
2012-08-20,0.04560232924131267,-0.033938976284848876,0.023937556422007688,0.0
2012-08-21,0.051190966136208736,-0.029479039804429757,0.024958126098497152,0.0
2012-08-22,0.05213789023742235,-0.02967394309998053,0.0134657398860414,0.0
2012-08-23,0.04917710019454316,-0.032093708827910676,0.017242757651531306,0.0
2012-08-24,0.03874934117863592,-0.03073333456062738,0.011274447915906805,0.0
2012-08-27,0.04135428987253347,-0.02586900320742356,0.012287748965922768,0.0
2012-08-28,0.03452709377324006,-0.014603409419094304,0.008250306553056511,0.0
2012-08-29,0.028774584861383932,-0.014603409419094316,0.017704559276330953,0.0
2012-08-30,0.01779633806970468,-0.015295748687795084,0.02705449515660833,0.0
2012-08-31,0.03404980698167304,-0.012726267502114887,0.025925638297423403,0.0
2012-09-04,0.045541570849927465,0.0039734895518163645,0.022034514008042957,0.0
2012-09-05,0.05546793259721512,0.008820188485587542,0.022645900556801653,0.0
2012-09-06,0.0774238611880963,0.004895992659641306,0.026020632028639207,0.0
2012-09-07,0.06596303414108401,0.013412060394045128,0.030315316755089475,0.0
2012-09-10,0.03951259792710842,0.011194749073441604,0.028873884314340875,0.0
2012-09-11,0.04378014739291489,0.015255772162089917,0.03174812044731546,0.0
2012-09-12,0.05154059458542719,0.017083963828648217,0.032571871441684566,0.0
2012-09-13,0.07331118377985928,0.029071541536850196,0.034320946951300856,0.0
2012-09-14,0.08660463616178686,0.03143179736606333,0.042623744037002496,0.0
2012-09-17,0.060928421109821884,0.02425055350137002,0.029968277240413583,0.0
2012-09-18,0.05574748702228125,0.018445414637933814,0.027496847660952593,0.0
2012-09-19,0.05092193213326858,0.013573441356827422,0.02698350990732509,0.0
2012-09-20,0.04861198283694211,0.011643018804122973,0.019329354760445467,0.0
2012-09-21,0.047774098711622824,0.013054238639042865,0.018819893867422475,0.0
2012-09-24,0.04327631631723332,0.014782479688401908,0.022897212102009443,0.0
2012-09-25,0.03314234849400356,0.013054930904634256,0.01931778774452406,0.0
2012-09-26,0.027561705619273447,0.01712465042217828,0.01972563721446272,0.0
2012-09-27,0.034940227889602486,0.01207588317100092,0.019011400726519842,0.0
2012-09-28,0.022510672795345153,0.004620072782284768,0.018296949624247664,0.0
2012-10-01,0.02240869706254425,-0.0006721311594169857,0.019415845483389153,0.0
2012-10-02,0.024045533079454454,0.0025408188860868474,0.016071172297770473,0.0
2012-10-03,0.030927973717063423,-0.004870571783000904,0.01141725674209018,0.0
2012-10-04,0.03876302631731318,-0.0026718324618425493,0.022074438072538498,0.0
2012-10-05,0.046614994365468676,-0.004267557529903613,0.028023290797898014,0.0
2012-10-08,0.03652438165764142,-0.004167734728653491,0.03028562073663498,0.0
2012-10-09,0.026256629628013152,-0.008543707930684817,0.03472028356863456,0.0
2012-10-10,0.02020232094407632,-0.010317861748882176,0.038760136512790776,0.0
2012-10-11,0.0197948512202845,-0.01031786174888227,0.044051992167785395,0.0
2012-10-12,0.02452373863521736,-0.008926183370465704,0.03538289299312282,0.0
2012-10-15,0.027275642827731185,-0.009521422899972926,0.036936433394733084,0.0
2012-10-16,0.036719024036779194,-0.02168175394555748,0.036624760285807786,0.0
2012-10-17,0.0423201073082133,-0.019429595036614098,0.043751813739346994,0.0
2012-10-18,0.018015984104592722,-0.02394609034334454,0.0428155268537041,0.0
2012-10-19,-0.003570616653423985,-0.027558934946915737,0.0397106771310352,0.0
2012-10-22,0.002241804570965161,-0.03124205669235761,0.04231177459208563,0.0
2012-10-23,-0.013449456230554614,-0.021651353053611936,0.03194154501699759,0.0
2012-10-24,-0.018860873394942544,-0.024289201412664482,0.03327932324647714,0.0
2012-10-25,-0.03132315651152926,-0.018214279790610407,0.0281401641733324,0.0
2012-10-26,-0.03720034842050059,-0.024465825516747215,0.01903161603363256,0.0
2012-10-31,-0.03178592981350601,-0.018016981815235356,0.030115855587629144,0.0
2012-11-01,-0.0187923709346888,-0.016249412382502774,0.03383244917363384,0.0
2012-11-02,-0.030741595405238596,-0.02018993145968075,0.03600284619779122,0.0
2012-11-05,-0.026762463074370135,-0.011727175017532883,0.03496559865454152,0.0
2012-11-06,-0.0193688152528639,-0.017332304472657222,0.04055497182459304,0.0
2012-11-07,-0.039524158432447096,-0.015855644942211394,0.023030926957791246,0.0
2012-11-08,-0.040786792261992784,-0.015362042597413712,0.030934346379457543,0.0
2012-11-09,-0.033840865383069206,-0.014968069222440187,0.029697348863553935,0.0
2012-11-12,-0.04331207583232923,-0.01880087829161365,0.031243905410360172,0.0
2012-11-13,-0.042735410416917634,-0.017915230704072246,0.030623732669810638,0.0
2012-11-14,-0.058584794206144715,-0.022036689568023928,0.02640745118513068,0.0
2012-11-15,-0.061782408291758045,-0.024583213961737668,0.026100296835648837,0.0
2012-11-16,-0.059725733618822496,-0.017711316314527787,0.027126705054950184,0.0
2012-11-19,-0.048340912211666635,-0.013380150658433926,0.019374805394158107,0.0
2012-11-20,-0.047008189672001016,-0.012391949687538959,0.018764584020082062,0.0
2012-11-21,-0.04060007533117625,-0.006353047214698029,0.015307353173023239,0.0
2012-11-23,-0.01800884921214295,-0.004857941959228162,0.012777433524929212,0.0
2012-11-26,-0.013662881536155675,-0.0035695397329031002,0.008131665481236927,0.0
2012-11-27,-0.018983249571022195,-0.0015816485403502777,-8.40765749608526e-05,0.0
2012-11-28,-0.007466195607527259,0.0018231883653294558,0.005564596048039471,0.0
2012-11-29,-0.009928081222152812,0.010452674963828726,0.004359364810267084,0.0
2012-11-30,-0.019534719641977515,0.01126298184030327,0.00939223394641787,0.0
2012-12-03,-0.02880372169531724,0.012878740549055296,0.0013011136149325628,1.000000000000491e-05
2012-12-04,-0.02734239717183749,0.02255819737957142,-0.0013959264955624832,2.000009999999245e-05
2012-12-05,-0.009040764083634583,0.019785923925484825,0.002779005924026014,3.0000300001091817e-05
2012-12-06,-0.006068183633930189,0.018561568639130967,-0.00012382809192491506,4.000060000410958e-05
2012-12-07,0.009639785503250063,0.004441495403218682,0.007713609493124622,5.0001000010174944e-05
2012-12-10,0.013588436890597425,0.010274839423783972,0.0030970547638463413,6.0001500020255795e-05
2012-12-11,0.017732959271420688,0.012795485230729601,0.0019939789263573172,7.000210003532e-05
2012-12-12,0.01824218220711152,0.006812213614767573,0.0115540299455402,8.000280005633548e-05
2012-12-13,0.010921088027072298,0.0027048205044983347,0.008530554714060053,9.00036000844314e-05
2012-12-14,-0.004364110754244122,0.0038058140187276256,0.009436963241364334,0.00010000450012057568
2012-12-17,0.017770074334081093,0.008549316256700568,0.01326363967823302,0.00011000550016557485
2012-12-18,0.02710741446558652,0.00724381579754121,0.016310132882316666,0.00012000660022071944
2012-12-19,0.012842033709120076,0.014097871584015056,0.013681657456578877,0.00013000780028681605
2012-12-20,0.042286924442397865,0.011866186761083421,0.03515535159892897,0.00014000910036483251
2012-12-21,0.04608626924595444,0.019272065208402335,0.027837945190772553,0.00015001050045589809
2012-12-24,0.042012643234911905,0.017233724912015157,0.02876401802155809,0.0001600120005609806
2012-12-26,0.036385774961443365,0.016928065739866133,0.031746837110002944,0.00017001360068104798
2012-12-27,0.03940336406524675,0.01896599773533683,0.033402433278266946,0.0001800153008170681
2012-12-28,0.04362001057261077,0.027145536147821874,0.03568024647655585,0.00019001710097017014
2012-12-31,0.06401955969667429,0.03539652950978856,0.032166663521037815,0.00020001900114132202
2013-01-02,0.0856003898993112,0.036327827607488816,0.03536414194305776,0.00020001900114132202
2013-01-03,0.06303250573980408,0.035087087915651106,0.036400127676440935,0.00020001900114132202
2013-01-04,0.06770470934109783,0.036951363239093524,0.03836594602782876,0.00020001900114132202
2013-01-07,0.061105398008314486,0.03209565794147094,0.03628609435826871,0.00020001900114132202
2013-01-08,0.04486612700798983,0.03426653222199691,0.03545772817572824,0.00020001900114132202
2013-01-09,0.049888515761883606,0.03148901119852422,0.0331756133670861,0.00020001900114132202
2013-01-10,0.061381721367793435,0.020193462046524592,0.04031881149557601,0.00020001900114132202
2013-01-11,0.05285529873258645,0.020703354820438342,0.03906654690153984,0.00020001900114132202
2013-01-14,0.046572096233684884,0.013912180562944021,0.03854701362808917,0.00020001900114132202
2013-01-15,0.04835091303392207,0.017872775018268103,0.03564720146399007,0.00020001900114132202
2013-01-16,0.05277433460790492,0.012189736593440451,0.03554388470406745,0.0001900171009703074
2013-01-17,0.06089368794973274,0.012794871948119655,0.034818786455299844,0.0001800153008173117
2013-01-18,0.062164599825084196,0.02003494805648821,0.024868605816306663,0.00017001360068120551
2013-01-22,0.06396469933630183,0.023406795525772576,0.03051159043137279,0.00016001200056118214
2013-01-23,0.06216082979519106,0.02443441556345281,0.026195957088256297,0.00015001050045611224
2013-01-24,0.06194863104785372,0.022802663383361687,0.027119995468825996,0.00014000910036502783
2013-01-25,0.060999332509968356,0.01679516142819812,0.024652933830390182,0.00013000780028696096
2013-01-28,0.05972587862017846,0.028368273156782513,0.020881330313505447,0.00012000660022094363
2013-01-29,0.0697454151913207,0.02292282221489942,0.02332973162533968,0.00011000550016584661
2013-01-30,0.06931605720810116,0.011397218574428528,0.022615044593375575,0.00010000450012070197
2013-01-31,0.05620858477889938,0.019190432407134472,0.018041632050471507,9.000360008470316e-05
2013-02-01,0.05401684759704599,0.016853305792442198,0.019669196610104564,8.000280005655966e-05
2013-02-04,0.04776061077529295,0.009374213790788224,0.015194733196237677,7.000210003546491e-05
2013-02-05,0.05338868925752356,0.011195640943493207,0.00904814473718354,6.0001500020451094e-05
2013-02-06,0.06433491958374693,0.009283356960421072,0.01319644253465927,5.000100001038909e-05
2013-02-07,0.06529512550558457,0.010800163929102265,0.013601802183602872,4.0000600004311084e-05
2013-02-08,0.07729120976625484,0.012825612609453115,0.00865050238228716,3.0000300001249314e-05
2013-02-11,0.07761475302677122,0.012623047486931195,0.013801316002142749,2.000010000023601e-05
2013-02-12,0.09024135013294363,0.010203880341830148,0.02079444714321545,1.0000000000142145e-05
2013-02-13,0.07341233705941393,0.007285670108747734,0.022123074277062216,0.0
2013-02-14,0.04715756249286617,0.00879433561565033,0.019475614630598517,0.0
2013-02-15,0.047472150184382236,0.008088955498847791,0.01815082624693222,0.0
2013-02-19,0.0494514610599172,0.009095836197508046,0.016020379121465304,0.0
2013-02-20,0.03839795484953572,0.0045503594578796104,0.013369447876391811,0.0
2013-02-21,0.03433723889253855,0.0012369999514217852,0.013065437042028994,0.0
2013-02-22,0.04052223334475627,0.0006378753877727793,0.01672711934459055,0.0
2013-02-25,0.014886477943455118,0.005371642890865384,0.00448470901115495,0.0
2013-02-26,0.02056870577437236,0.002760027073584736,0.00922617544919077,0.0
2013-02-27,0.034354654871784865,-0.0013500560124911243,0.01124563753113005,0.0
2013-02-28,0.03187691141266506,-0.002545685996313227,0.00993101820233962,0.0
2013-03-01,0.0345608649637583,0.0016545427171572543,0.004590666614519324,0.0
2013-03-04,0.03312126133494471,-0.005926192718662684,0.0067024187665619996,0.0
2013-03-05,0.040538225221285897,-0.004534906774252107,0.005896331352876357,0.0
2013-03-06,0.03743152271763955,-0.005528781667648517,0.006196778285777485,0.0
2013-03-07,0.039193394434542624,-0.0007404760723075779,0.011838814891765565,0.0
2013-03-08,0.043657907968430866,0.0001562569733949482,0.009815946409375024,0.0
2013-03-11,0.04064905228386128,-0.0017467040603016462,0.0156916812500394,0.0
2013-03-12,0.039815365881070236,-0.0054251595876165706,0.012344918845521068,0.0
2013-03-13,0.0381576291479,0.0007684563329909405,0.010629251053638576,0.0
2013-03-14,0.04816195884055201,0.012980334430640358,0.013050886639230317,0.0
2013-03-15,0.04700805756480682,0.006139950841635132,0.015275816209566931,0.0
2013-03-18,0.03156056765717669,0.0068437561435131114,0.009907737771906679,0.0
2013-03-19,0.04147841543851778,0.007952725936001156,0.011728667280059994,0.0
2013-03-20,0.03828401246250183,0.01118043405467943,0.010213195939017209,0.0
2013-03-21,0.027916723271663196,0.01017207702032101,0.006177992440159424,0.0
2013-03-22,0.03584357231441905,0.0061297717901476305,0.00346185508804153,0.0
2013-03-25,0.026883700491854318,0.00904725637988007,0.005472397775054332,0.0
2013-03-26,0.03551642975940012,0.005313034686935946,-0.00043743201860266706,0.0
2013-03-27,0.03365547770911356,0.004510549726100315,-0.01046084537901998,0.0
2013-03-28,0.03623600366704513,0.000797573668171669,-0.013231277968699847,0.0
2013-04-01,0.0291973413706353,-0.011375637098280475,-0.014216863987508708,0.0
2013-04-02,0.03373079647327901,-0.020566167461121346,-0.01599287203957811,0.0
2013-04-03,0.014234186255895193,-0.026723055452535133,-0.018547458692296136,0.0
2013-04-04,0.032536465772678554,-0.019480974618295527,-0.009956416223861847,0.0
2013-04-05,0.03513495697907263,-0.01623617639952337,-0.006589257891523335,0.0
2013-04-08,0.03267376825631669,-0.016825197748850038,-0.003607833095279481,0.0
2013-04-09,0.0550774668342954,-0.019090577477539308,0.005324369045586676,0.0
2013-04-10,0.06242041997392549,-0.011229939011968176,0.0041184621654841045,0.0
2013-04-11,0.05256085639632178,-0.009741126432684844,0.0008098341823127067,0.0
2013-04-12,0.05013875537610006,-0.011719468004091023,-0.0023969260754057656,0.0
2013-04-15,0.021847250292130038,-0.027506696949712535,-0.0020967446088287103,0.0
2013-04-16,0.03201792064439572,-0.02243247943429859,-0.002395786639212794,0.0
2013-04-17,0.006781961194919043,-0.026628885881770453,-0.00589334723899511,0.0
2013-04-18,-0.0021622985920991067,-0.025558819695951786,-0.010840628281898395,0.0
2013-04-19,0.004803756967744805,-0.026434328393439933,-0.014090878134203292,0.0
2013-04-22,0.004104032903003991,-0.03176866909261918,-0.013794631402873393,0.0
2013-04-23,0.012212948821762234,-0.023997172506626505,-0.010351863808528717,0.0
2013-04-24,0.015053394057982774,-0.020972773500999204,0.002834191302016891,0.0
2013-04-25,0.017991173342182386,-0.021070500315383288,0.0003306108364135606,0.0
2013-04-26,0.010096630538375284,-0.02828787432919844,-0.0060459986350535865,0.0
2013-04-29,0.018799997959104513,-0.02760781185372402,-0.010798443307383188,0.0
2013-04-30,0.026888962767020998,-0.025471539820648606,-0.008020623270536932,0.0
2013-05-01,0.018242343593762173,-0.038825250467235124,-0.009806007610216015,0.0
2013-05-02,0.02107191739493579,-0.035469528149664274,-0.00871668528635497,0.0
2013-05-03,0.04135947843646906,-0.031136939685573205,-0.004343668858903491,0.0
2013-05-06,0.03732320138826575,-0.02451955438009112,0.006436369613601404,0.0
2013-05-07,0.04595802494811199,-0.026464679894786892,0.007744475272967283,0.0
2013-05-08,0.04263620509913014,-0.025096394132165342,0.011379989964802903,0.0
2013-05-09,0.0396119552543737,-0.025485810391749266,0.011785718573754876,0.0
2013-05-10,0.04116531508392005,-0.018645742882215766,0.012698791016065596,0.0
2013-05-13,0.04692455196711574,-0.011613430381674561,0.012091293241010992,0.0
2013-05-14,0.05495935616341457,-0.001441355908758557,0.01757138246541838,0.0
2013-05-15,0.07278394261417254,0.0015666528594649749,0.02083119668494922,0.0
2013-05-16,0.06295560934186571,0.0011667859454577486,0.015638458700615403,0.0
2013-05-17,0.07843191854505577,0.0004663194285544888,0.0156384587006154,0.0
2013-05-20,0.07029280972584781,0.002464255163808813,0.017867068923178117,0.0
2013-05-21,0.0686923319922333,0.0054840290020369015,0.015529947770614136,0.0
2013-05-22,0.04547824105243377,-0.007805186525864439,0.014920141957301134,0.0
2013-05-23,0.039852349172331006,-0.0008438116693756848,0.015631867162039865,0.0
2013-05-24,0.04214644781671438,0.001756334551883082,0.020937026086442188,0.0
2013-05-28,0.07687753841766133,0.022795656919196293,0.026055531180628727,0.0
2013-05-29,0.05384783251082861,0.01728248408293783,0.03128423142945088,0.0
2013-05-30,0.07480928726748787,0.023300096531393335,0.041650980840683784,0.0
2013-05-31,0.06831431725680712,0.02687556856679305,0.0392544646298869,0.0
2013-06-03,0.0631298662767551,0.027696412346622866,0.038942999755372465,0.0
2013-06-04,0.052546194138609344,0.026255187286735805,0.03873494067862157,0.0
2013-06-05,0.026625513460089425,0.022169369879403336,0.029959225545167365,0.0
2013-06-06,0.03514139569246879,0.020437742645925464,0.020387681580634854,0.0
2013-06-07,0.04348515656928146,0.013918024613646367,0.022124250865535197,0.0
2013-06-10,0.04630821260408808,0.024400164183575674,0.0266324171684706,0.0
2013-06-11,0.0285354198798111,0.023683728860438083,0.021700142518877252,0.0
2013-06-12,0.017151689537139005,0.020215689125358875,0.02129142158977674,0.0
2013-06-13,0.04337223956058926,0.035631178191343836,0.026508877514957417,0.0
2013-06-14,0.026540323977812502,0.027189651689187817,0.01963813877434797,0.0
2013-06-17,0.0226826763995731,0.01994226370648564,0.01902745512165831,0.0
2013-06-18,0.02849859105135156,0.02136676407479093,0.009830638855064059,0.0
2013-06-19,0.009880454630887502,0.02197897192538544,0.009830638855064026,0.0
2013-06-20,-0.01917723666623779,0.02474523079676236,0.012351434259095535,0.0
2013-06-21,-0.01484819648300115,0.02597369660790736,0.014178233839713431,0.0
2013-06-24,-0.03179978411065597,0.022602479642054425,0.009301400016400826,0.0
2013-06-25,-0.022309523942906705,0.024549513123685734,0.017883894914499442,0.0
2013-06-26,-0.024050219152503736,0.01564750497010924,0.013518779976699175,0.0
2013-06-27,-0.0215256251517044,0.025103428281974184,0.01513701173796321,0.0
2013-06-28,-0.019853859888144462,0.026741137203842684,0.01635822919569315,0.0
2013-07-01,-0.02305504977568298,0.03505940406856674,0.01200139499617022,0.0
2013-07-02,-0.02344606236332519,0.0314493314086364,0.007670576924430956,0.0
2013-07-03,-0.02393355933698563,0.03454708693394018,0.0061581636110563,0.0
2013-07-05,-0.003935427781213323,0.045382222587629084,0.012304333046293062,0.0
2013-07-08,0.0032498892411043055,0.03861902516867868,0.013824461687367607,0.0
2013-07-09,0.011280706845595862,0.037271111888535616,0.016154626833646192,0.0
2013-07-10,0.004155478088422151,0.03448801340687118,0.01007168982775784,0.0
2013-07-11,0.024582407249939098,0.03729122259615115,-0.0024801504375240122,0.0
2013-07-12,0.022849282779964182,0.03367264462437135,-0.0052598633941072885,0.0
2013-07-15,0.03849932246987952,0.03336414701853422,0.00062440250320054,0.0
2013-07-16,0.0293008312577161,0.03202291959129361,0.0008243873942773405,0.0
